New PAW TMT results file!
Program "PAW_protein_grouper.py" run on Mon Nov 11 12:21:04 2019
 
 
ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_TMT1	Total_TMT2	Unique_TMT1	Unique_TMT2	Corrected_TMT1	Corrected_TMT2	PSMs_Used_TMT1	TotInt_126C_TMT1	TotInt_127N_TMT1	TotInt_127C_TMT1	TotInt_128N_TMT1	TotInt_128C_TMT1	TotInt_129N_TMT1	TotInt_129C_TMT1	TotInt_130N_TMT1	TotInt_130C_TMT1	TotInt_131N_TMT1	PSMs_Used_TMT2	TotInt_126C_TMT2	TotInt_127N_TMT2	TotInt_127C_TMT2	TotInt_128N_TMT2	TotInt_128C_TMT2	TotInt_129N_TMT2	TotInt_129C_TMT2	TotInt_130N_TMT2	TotInt_130C_TMT2	TotInt_131N_TMT2
1465	1	tr|A0A140NCV0|A0A140NCV0_ECOBD	 	 	 	 	51.4	181	21226	Protoporphyrinogen oxidase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_4175 PE=4 SV=1	16	16	1.000	10	6	10	6	10.000	6.000	10	541752.840331	576946.328125	711673.6518550001	439428.61767600005	475175.089844	593874.5830079999	702679.576172	617729.736328	473587.417969	474764.69140599994	6	263662.291992	225395.759765	522807.98632799997	444703.40429800004	400194.20898500003	340102.29882699996	339913.78320299997	529642.857421	469138.765625	431878.275391
1466	1	tr|A0A140NCV1|A0A140NCV1_ECOBD	 	 	 	 	53.5	241	25970	Uridylate kinase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=pyrH PE=3 SV=1	36	36	1.000	18	18	18	18	18.000	18.000	18	2131531.1986090005	2030956.0155009998	2942721.505554	1624887.42151	1790958.58313	2188295.2330350005	2429080.8248300003	3102354.520509	1740946.9801009996	1518322.8324	18	3864987.2446279996	3835758.014892	6521534.992676	4830499.858887	4780987.093261	4425086.844238	4080341.5434569996	5947042.620117	4790931.892579	4992635.871094
1467	1	tr|A0A140NCV3|A0A140NCV3_ECOBD	 	 	 	 	75.9	623	68135	Peptidylprolyl isomerase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3214 PE=4 SV=1	221	221	1.000	110	111	110	111	110.000	111.000	110	31321567.452151	37391673.718752	34039785.04980999	27170088.105953	27218420.125485994	32979555.914067	37085576.99365699	34364833.359375	28172560.84570699	26281318.018068	111	29721387.905638006	30700020.626462005	39372510.58618401	43164305.05639798	38764486.328371994	37419185.738283	34306426.09656101	38987654.126954	42862891.320686	40270556.597412
1468	1	tr|A0A140NCV4|A0A140NCV4_ECOBD	 	 	 	 	23.6	356	39430	S-adenosylmethionine:tRNA ribosyltransferase-isomerase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=queA PE=3 SV=1	21	21	1.000	11	10	11	10	11.000	10.000	11	1700583.848633	1842364.6015640001	1569627.999023	1521442.8115240003	1582622.9687510002	1739332.9970689998	1695563.818359	1946849.294922	1592707.610352	1353250.257813	10	1969228.353517	2099523.662109	2054902.314453	2072380.636719	2284807.5	2424238.802735	2410291.0878910003	2264008.0312510002	2141124.2031260002	2390515.492187
1469	1	tr|A0A140NCV6|A0A140NCV6_ECOBD	 	 	 	 	9.6	565	61810	Thiol:disulfide interchange protein DsbD OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=dsbD PE=3 SV=1	12	12	1.000	5	7	5	7	5.000	7.000	5	771811.023438	855855.050782	812688.425782	679009.40625	795343.648438	834792.9882809999	955420.0	864458.3125	676091.0664059999	760483.46875	7	1650209.494141	1062865.947265	1563752.757812	1697385.419922	1625943.5371089997	1981418.2294930003	1443352.296875	1696706.951172	1682062.0390630001	1753701.9375010002
1470	1	tr|A0A140NCW0|A0A140NCW0_ECOBD	 	 	 	 	77.3	97	10340	Putative anti-sigma-28 factor, FlgM OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2529 PE=4 SV=1	17	17	1.000	10	7	10	7	10.000	7.000	10	688372.439943	602564.0634769999	906560.084963	479632.28442300006	562963.946534	739065.251463	665191.226073	1268216.87207	517219.939941	510004.751953	7	360460.01660200005	476926.024414	758786.084961	306376.24536099995	528980.4882820001	643711.6372080001	429821.61230499996	567684.3461910001	322623.85351600003	507039.54834000004
1471	1	tr|A0A140NCW1|A0A140NCW1_ECOBD	 	 	 	 	4.4	505	59354	Deoxyguanosinetriphosphate triphosphohydrolase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=dgt PE=3 SV=1	5	5	1.000	3	2	3	2	3.000	2.000	3	94901.083984	97158.996093	142908.892578	61347.710936999996	80565.585938	94006.267579	117693.402344	138643.148438	58426.889649000004	67952.735352	2	37126.875977	29561.066405999998	103472.945312	66679.66211	69155.84375	46922.367186999996	43172.0625	98887.679688	78482.554688	75783.123047
1472	1	tr|A0A140NCW5|A0A140NCW5_ECOBD	 	 	 	 	43.8	192	20964	Uncharacterized lipoprotein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3224 PE=4 SV=1	33	33	1.000	16	17	16	17	16.000	17.000	16	7897390.0958239995	7343568.742186	9199832.613283	6689377.900269	7288716.562867	8400786.669679001	8087694.788819	9590120.711672	7135037.446777	6579780.671875	17	8727737.106445	8292311.902343	11789202.59082	10757296.941405	10682742.318359	11057531.729004	10144878.945069	13242052.200195	10535326.762451	11723196.202149
1473	1	tr|A0A140NCW6|A0A140NCW6_ECOBD	 	 	 	 	51.7	265	28548	Orotidine 5'-phosphate decarboxylase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=pyrF PE=3 SV=1	28	28	1.000	12	16	12	16	12.000	16.000	12	2882464.902344	2577662.31543	3755447.4492200003	2704546.561524	2307842.2304680003	3021037.755861	3240202.8183600004	3455103.306641	2864685.814454	2914262.868164	16	2405010.855957	2201639.690187	2970658.703125	2334019.070802	3099675.345705	2917171.922851	3332338.776369	3465645.491211	2606957.261719	3269765.5825189995
1474	1	tr|A0A140NCW7|A0A140NCW7_ECOBD	 	 	 	 	10.2	324	34165	Uncharacterized protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_4195 PE=4 SV=1	5	5	1.000	3	2	3	2	3.000	2.000	3	909680.0195320001	625371.789062	731402.40625	423933.791015	1596477.535156	882606.820313	646919.15625	799839.085938	457192.607422	1495313.957032	2	66928.226563	91989.753906	337061.9375	215931.273437	196160.109375	98841.6875	102727.941407	294103.6875	242776.34375	204774.054688
1475	1	tr|A0A140NCX0|A0A140NCX0_ECOBD	 	 	 	 	43.2	81	8949	DinI family protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2539 PE=4 SV=1	5	5	1.000	5	0	5	0	5.000	0.000	5	167271.38183600002	197657.217286	221883.671387	112342.64477500001	144832.150878	189063.619141	202018.539551	300719.95117200003	105301.137696	135178.977295	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1476	1	tr|A0A140NCX4|A0A140NCX4_ECOBD	 	 	 	 	6.8	454	48771	Major facilitator superfamily MFS_1 OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3234 PE=1 SV=1	5	5	1.000	2	3	2	3	2.000	3.000	2	437775.546875	347384.351562	522441.421875	452327.921875	442250.296875	469400.085938	439860.984375	474907.6875	393674.078125	378615.4375	3	229447.919921	243404.136719	328378.253907	292529.660156	307590.25	307517.777343	301503.507813	352674.289063	302173.28125	339624.148438
1477	1	tr|A0A140NCX5|A0A140NCX5_ECOBD	 	 	 	 	66.7	865	97349	DNA topoisomerase 1 OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=topA PE=3 SV=1	193	193	1.000	98	95	98	95	98.000	95.000	98	16823317.979494996	20356666.917971	16275591.373296995	15618362.294433001	14416939.529788999	17842892.092775	21004036.080816995	16539444.235841	16207401.930053003	13612606.169189999	95	16362426.812498998	17705882.668217998	18633771.377931997	24220315.959472995	20865844.129640996	21079789.365722	19935520.459473997	19235389.012819994	24285983.02075799	21626497.943848997
1478	1	tr|A0A140NCY3|A0A140NCY3_ECOBD	 	 	 	 	19.5	364	40315	Uncharacterized protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3286 PE=4 SV=1	12	12	1.000	6	6	6	6	6.000	6.000	6	242757.873047	288408.47851499997	298461.402345	193703.877929	201657.036133	254676.010742	282808.759766	360922.34375	192885.21777500003	196291.00293000002	6	533707.316407	497827.02929599996	828583.105469	748961.085937	718794.902343	723664.9726549998	547567.458984	864963.5976570001	796951.5625	734261.804688
1479	1	tr|A0A140NCY4|A0A140NCY4_ECOBD	 	 	 	 	29.1	213	22947	High frequency lysogenization protein HflD OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=hflD PE=3 SV=1	13	13	1.000	7	6	7	6	7.000	6.000	7	836859.0784300001	994006.840821	894542.0177000001	627449.661498	680158.1145030002	904997.32959	1077057.18396	969477.206788	723750.3974610001	644705.3720699999	6	780559.625001	645389.9492190001	1013311.910156	1318037.5546880001	1026255.7460940001	1035917.4726559999	863603.78125	1070046.441406	1332320.265625	1078381.156249
1480	1	tr|A0A140NCY5|A0A140NCY5_ECOBD	 	 	 	 	21.2	325	35070	Thiamine-monophosphate kinase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=thiL PE=3 SV=1	12	12	1.000	6	6	6	6	6.000	6.000	6	345700.511718	405303.928711	387224.624024	296282.04101399996	319042.33837899996	369058.594726	374378.40917999996	491317.333984	315782.72021500004	258233.73633	6	450818.05664100003	650267.7734380001	607946.9570320001	665018.5195309999	657594.9257809999	733814.5664059999	551470.175783	623609.171875	702808.7890629999	720605.8515630001
1481	1	tr|A0A140NCZ1|A0A140NCZ1_ECOBD	 	 	 	 	37.1	132	14230	Thioesterase superfamily protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2369 PE=4 SV=1	11	11	1.000	5	6	5	6	5.000	6.000	5	1323198.642579	1455876.9218750002	1617088.0214850002	999518.678711	1130790.247071	1386813.806641	1606699.144531	1811945.013672	1093019.8515630001	1035274.431641	6	1167802.001954	949056.1015620001	1763439.660157	1621174.214844	1535719.460938	1496105.542969	1245604.7734380001	2004033.246094	1805143.105469	1643174.402344
1482	1	tr|A0A140NCZ5|A0A140NCZ5_ECOBD	 	 	 	 	28.2	110	11887	Sec translocon accessory complex subunit YajC OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=yajC PE=3 SV=1	43	43	1.000	19	24	19	24	19.000	24.000	19	11569608.167969	10979074.804688	15374951.035156999	8852751.214844	9557294.113282997	11886478.123047	13059089.335937	12895057.625	8849052.033203	9001381.863281999	24	14052594.865234999	9870943.012207998	23972227.804688	18746153.025390998	18436682.158204	16657772.320313	14945275.775391998	24647415.289062	19177720.615236	18912822.449218
1483	1	tr|A0A140NCZ7|A0A140NCZ7_ECOBD	 	 	 	 	41.2	320	34238	Taurine ABC transporter, periplasmic binding protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3296 PE=4 SV=1	18	18	1.000	9	9	9	9	9.000	9.000	9	788089.929688	1075302.933594	1381107.113281	445452.460938	498001.55273600004	819875.53125	1071243.4765650001	995408.763672	454900.058594	425176.50585899997	9	236950.223878	232913.80029400002	719333.212891	579741.646484	494207.97900299996	342166.277344	271338.113769	527576.9765630001	577411.220704	489523.90722600004
1484	1	tr|A0A140NCZ8|A0A140NCZ8_ECOBD	 	 	 	 	31.1	264	30384	S-adenosylmethionine decarboxylase proenzyme OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=speD PE=3 SV=1	15	15	1.000	8	7	8	7	8.000	7.000	8	1125084.71875	1659136.6972659999	1053832.982422	920265.8955079999	1001720.0517579999	1217043.281249	1553317.9609380001	1205540.75586	914280.0429690001	882757.201171	7	808738.931641	844074.960938	990621.666017	1368563.77539	1120907.9550780002	1185991.6855470003	961407.01172	1090095.734376	1477845.0976570002	1263871.80664
1485	1	tr|A0A140ND02|A0A140ND02_ECOBD	 	 	 	 	82.1	558	62655	Extracellular solute-binding protein family 5 OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2379 PE=4 SV=1	165	165	1.000	77	88	77	88	77.000	88.000	77	22867608.940433	25575998.03125099	48788075.64404599	12923450.634645	12422575.299438996	23812113.789063998	29653860.254394002	32097029.532715	13928434.937989993	10633747.869876001	88	9440316.716191	11931578.466183998	49673399.55761801	26181235.938720997	26584060.140139997	15335489.522464996	15027156.890870003	30646454.00855	31364770.596194	27305837.722168
1486	1	tr|A0A140ND04|A0A140ND04_ECOBD	 	 	 	 	11.6	1048	118679	Nuclease SbcCD subunit C OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=sbcC PE=3 SV=1	15	15	1.000	8	7	8	7	8.000	7.000	8	226940.92968799997	276682.27246199996	310025.683106	179929.00000099998	213722.152344	266144.760254	277982.115721	365550.42285299994	188290.11962900002	192976.537598	7	177367.99902400002	149751.70459	286978.800047	293310.019532	285782.584961	250467.78222700002	192406.898925	284201.500002	240582.246337	246838.862305
1487	1	tr|A0A140ND07|A0A140ND07_ECOBD	 	 	 	 	33.3	183	20536	N-acetylmuramyl-L-alanine amidase, negative regulator of AmpC, AmpD OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3509 PE=4 SV=1	8	8	1.000	5	3	5	3	5.000	3.000	5	296000.75586000003	359152.711915	352606.338867	199910.944824	208528.490723	317600.422851	391024.26855499996	386950.73242099996	221639.875976	201136.422363	3	158206.671875	143317.863282	273201.07226600003	215429.46093800003	245922.378906	218429.675781	173609.601563	316765.0625	270784.62304700003	240804.414063
1488	1	tr|A0A140ND08|A0A140ND08_ECOBD	 	 	 	 	14.3	848	97729	Adenylate cyclase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_4236 PE=3 SV=1	15	15	1.000	8	7	8	7	8.000	7.000	8	560606.603516	663847.343748	761559.824219	361652.78222700005	446844.842773	587288.664064	734328.666015	718413.060548	339611.07421899994	396620.422851	7	192807.54199199998	122535.79785	288500.62695500004	259201.513672	235539.503907	237962.32519600002	178303.29687400002	315677.431641	251001.176759	260768.59375
1489	1	tr|A0A140ND09|A0A140ND09_ECOBD	 	 	 	 	37.0	119	13241	Histidine triad (HIT) protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2498 PE=4 SV=1	23	23	1.000	12	11	12	11	12.000	11.000	12	1799820.003906	3029450.9531260002	2629681.3203130006	1376608.5693350001	1671262.335938	1894314.5117179998	1100185.833983	2870274.332031	1361267.706057	1076245.777344	11	1521042.1757810002	2080137.5732419998	2041186.7890609996	2780151.455079	2187239.91211	2549496.6640630006	1142107.853515	1795448.3945320002	2592648.664062	2372677.808593
1490	1	tr|A0A140ND10|A0A140ND10_ECOBD	 	 	tr|A0A140N4Y2|A0A140N4Y2_ECOBD, tr|A0A140ND10|A0A140ND10_ECOBD	 	62.8	164	18153	Peptidyl-prolyl cis-trans isomerase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3133 PE=3 SV=1	78	69	0.885	37	41	32	37	35.265	39.902	32	28086934.95508	28876905.307616003	36310415.324218005	22424140.061525	24121779.286135	30676367.289062	35596184.107421	40241698.113282	22878197.015624	21725485.212405995	37	24004982.008788	23480624.940429002	39769883.128904	34396491.03711	33850411.468751	30695027.237305	27561755.843748003	42944933.96289	36622453.76367101	35081478.091798
1491	1	tr|A0A140ND15|A0A140ND15_ECOBD	 	 	tr|A0A140N953|A0A140N953_ECOBD, tr|A0A140ND15|A0A140ND15_ECOBD, tr|A0A140ND17|A0A140ND17_ECOBD	 	18.4	152	16972	UPF0225 protein YchJ OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ychJ PE=3 SV=1	16	6	0.375	8	8	3	3	3.130	3.116	3	317627.09375	320716.398438	390773.476563	269067.132814	269028.132812	344482.570313	400478.492188	378972.695313	288073.953125	244375.695312	3	270064.85547	263168.03125	410996.132812	383057.382813	379943.238281	332098.480469	355218.289062	435599.335937	434682.210938	395405.816406
1492	1	tr|A0A140ND16|A0A140ND16_ECOBD	 	 	 	 	23.7	359	40546	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=wecF PE=3 SV=1	15	15	1.000	9	6	9	6	9.000	6.000	9	730022.185547	790693.2871110002	742034.152343	635877.4277349999	757659.0507809999	789165.519532	768387.6210940001	833699.3085950001	656647.2441410001	676793.013672	6	444212.084962	357072.461182	438954.949707	456985.764161	480171.830078	507185.223632	470298.196289	470105.771973	490938.472656	577957.227538
1493	1	tr|A0A140ND17|A0A140ND17_ECOBD	 	 	tr|A0A140N953|A0A140N953_ECOBD, tr|A0A140ND15|A0A140ND15_ECOBD, tr|A0A140ND17|A0A140ND17_ECOBD	 	71.4	901	102022	Protein translocase subunit SecA OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=secA PE=2 SV=1	222	212	0.955	106	116	101	111	105.391	115.302	101	18479228.613036003	16732462.477546992	23825374.247318998	16676236.679931	16359573.179202996	19581039.744142994	19181824.339906998	20068186.768069997	17484928.698611997	15775637.455326993	111	17429840.615236	15717458.547731994	27015909.018068995	21469820.848149	22984778.144286003	21185989.048103	21160986.625485994	25799563.333986003	21697881.288336	23498346.087893
1494	1	tr|A0A140ND23|A0A140ND23_ECOBD	 	 	 	 	70.1	244	25507	3-oxoacyl-(Acyl-carrier-protein) reductase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2508 PE=4 SV=1	91	91	1.000	46	45	46	45	46.000	45.000	46	16201617.863283	22576138.319338	18925974.413086	10206649.584474001	15890788.31543	16642074.700193003	17885538.404297	20419341.591798995	9570414.350587	12867239.648437005	45	14725849.178709999	9197560.080079	19006660.636721995	21194147.45508	17334251.118164	17890488.564455993	11074710.580078999	19697615.580078002	16817261.310548	17636348.891604
1495	1	tr|A0A140ND28|A0A140ND28_ECOBD	 	 	 	 	9.3	549	60523	Na+/H+ antiporter OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3967 PE=3 SV=1	8	8	1.000	4	4	4	4	4.000	4.000	4	274050.549804	395139.23681699997	314223.153564	202540.395997	224935.039062	303323.84179700003	364328.959962	374610.404785	202538.023438	170772.00439400002	4	143769.670898	169294.269532	235321.155273	284290.34179800004	235388.02050800002	190724.44628899998	166441.218749	243766.901367	296039.07324299996	248686.92871100002
1496	1	tr|A0A140ND29|A0A140ND29_ECOBD	 	 	 	 	29.4	547	57959	Flagellar hook-associated protein 1 OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=flgK PE=3 SV=1	22	22	1.000	12	10	12	10	12.000	10.000	12	384955.86230399995	403383.771485	620672.09668	239102.88427699998	284625.71093699994	422711.40625199996	387051.844238	640649.1503920001	242909.476563	304960.32226399996	10	202940.97656399998	165139.493166	475971.2827159999	320543.740967	338055.28711000003	326565.657714	200990.55542	468785.999022	324925.12744199997	376366.75512700004
1497	1	tr|A0A140ND30|A0A140ND30_ECOBD	 	 	 	 	37.4	438	46973	UDP-N-acetylmuramoylalanine--D-glutamate ligase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=murD PE=3 SV=1	41	41	1.000	19	22	19	22	19.000	22.000	19	2375758.4199210005	2316735.443361	2694433.541017	2204688.3242180003	2228337.8085960005	2505764.5507809995	2677555.341798	2847208.0917950002	2210386.292969	1870957.921874	22	2303394.0185540006	2678993.999023	3434413.752931	3219562.990237	3201981.5615230002	3078156.7470710003	2918968.4824220003	3304845.3212889996	3410342.733401	3307447.720703
1498	1	tr|A0A140ND33|A0A140ND33_ECOBD	 	 	 	 	50.1	391	43802	Ribosomal RNA large subunit methyltransferase I OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=rlmI PE=3 SV=1	59	59	1.000	33	26	33	26	33.000	26.000	33	5957932.761719	5716724.958984	6214472.75586	5126544.603028	5646401.678712	6226880.672851	6416768.452148	7209999.966309	5560606.991211	4892751.409669001	26	5821270.213134999	5805415.6970230015	6820191.262696	6313464.015137999	6947364.820558001	7657530.936035999	6765989.071291001	7335116.861817	6691032.145506999	7298903.283935
1499	1	tr|A0A140ND38|A0A140ND38_ECOBD	 	 	 	 	55.0	515	56356	L-threonine dehydratase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ilvA PE=3 SV=1	67	67	1.000	32	35	32	35	32.000	35.000	32	5275610.999023	5156676.4467790015	7430453.334960001	3801848.5019529997	4603649.991213	5684853.862306	6018362.320312	7630008.115235	4443332.901367999	3871776.4370130002	35	4293212.690916999	4094084.4223650005	8872582.585940002	5874032.413086	6808516.825194	5854421.312987999	5590662.206054	8824521.083007999	6770104.343263001	7056107.594972999
1500	1	tr|A0A140ND39|A0A140ND39_ECOBD	 	 	 	 	4.7	574	62998	Acetolactate synthase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3539 PE=3 SV=1	4	4	1.000	1	3	1	3	1.000	3.000	1	17049.994141	20345.890625	31161.259766000003	13153.576172	16869.494141	18819.679688	21753.042969	24339.878906	13473.888672	11767.836914	3	132127.127929	99546.669921	561174.330078	269291.802734	294217.132813	186700.59375	190474.619141	572669.339844	295026.72070299997	333363.765625
1501	1	tr|A0A140ND41|A0A140ND41_ECOBD	 	 	 	 	30.9	256	28026	Short-chain dehydrogenase/reductase SDR OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3163 PE=4 SV=1	19	19	1.000	6	13	6	13	6.000	13.000	6	493655.26757900004	505800.776368	576723.4785150001	451686.33007900004	447465.40478599997	551661.046387	531387.3803719999	594499.484375	457021.452637	379428.933594	13	942343.682619	974617.7460940001	1468287.604493	1360214.470704	1306636.137697	1273370.8710929998	1104469.5498050002	1418749.1591800002	1352968.530272	1332230.98047
1502	1	tr|A0A140ND42|A0A140ND42_ECOBD	 	 	 	 	52.2	490	52981	NAD/NADP-dependent betaine aldehyde dehydrogenase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=betB PE=3 SV=1	70	70	1.000	34	36	34	36	34.000	36.000	34	5161366.848146	4819252.690431	6133454.163087001	4729393.599609	4268285.714844	5525427.546385	5857855.306643001	6164923.134769001	4584053.039548999	4717812.187988	36	4254697.696776999	4194413.179689	6347494.044434	5674472.067381	6008811.869142	6014109.954591	5489201.069339001	7286989.446776999	6300694.0185549995	6379363.865235
1503	1	tr|A0A140ND46|A0A140ND46_ECOBD	 	 	 	 	43.1	348	38813	Dihydroorotase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=pyrC PE=3 SV=1	29	29	1.000	14	15	14	15	14.000	15.000	14	1296350.786621	1308105.7812510002	1609465.4873059997	1039840.2387699999	1129953.328615	1396680.310547	1326019.8613289997	1943329.0537130004	1095095.201172	995711.235351	15	1672486.7392600002	1816023.155274	2325938.194336	2084618.2929689998	2287361.485352	2169937.582031	2055232.694335	2610456.23047	2184577.5732430005	2352650.161133
1504	1	tr|A0A140ND47|A0A140ND47_ECOBD	 	 	 	 	14.4	417	46503	Oligosaccharide/H+ symporter, major facilitator superfamily (MFS) OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3314 PE=4 SV=1	11	11	1.000	8	3	8	3	8.000	3.000	8	1215349.927735	756188.6777349999	2852860.550782	572786.7548819999	633812.5136719999	1196819.9531259998	1102052.107422	2020806.193359	554061.207031	482728.46484399994	3	254859.472412	262441.755127	2084441.582031	478468.634765	821826.291016	380987.89209000004	320046.894043	1670887.845703	620040.881348	823639.510743
1505	1	tr|A0A140ND50|A0A140ND50_ECOBD	 	 	 	 	44.9	702	78853	Ribosomal RNA large subunit methyltransferase K/L OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=rlmL PE=3 SV=1	81	81	1.000	37	44	37	44	37.000	44.000	37	4051147.318358	4249048.396485001	4169435.1093760002	3677919.789063	3746801.1425779997	4401237.974608	4920857.408205	4251982.4550789995	3871162.492187	3614837.1416040007	44	4599327.246093	4927794.509279	5803370.9043	6020080.201174	6002479.333009999	6053850.143558	5448319.4292	5688318.924807	6135346.875977	6054973.722655001
1506	1	tr|A0A140ND51|A0A140ND51_ECOBD	 	 	 	 	28.7	327	36163	Thiamine ABC transporter, periplasmic binding protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3549 PE=4 SV=1	13	13	1.000	7	6	7	6	7.000	6.000	7	266838.39746199996	259729.500001	352650.00878800004	226612.408205	226535.968751	302315.233399	302971.77539100003	350942.052734	247713.541993	219671.437501	6	160225.790528	196722.92187400002	272490.623046	204687.40625	234497.87206999998	224944.86816499996	210216.552248	264866.476563	211408.18456999998	246080.784179
1507	1	tr|A0A140ND53|A0A140ND53_ECOBD	 	 	 	 	23.4	171	19254	Ferric uptake regulator, Fur family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3987 PE=3 SV=1	6	6	1.000	3	3	3	3	3.000	3.000	3	228103.34960900003	230246.792968	308145.609375	177634.175781	192690.279296	252192.007813	266075.769531	276868.125	183167.595703	181491.691406	3	117947.94482399999	112085.233398	201258.326905	166705.359131	171747.048218	147281.620605	136722.636963	206650.63794000002	188701.184326	178641.539551
1508	1	tr|A0A140ND55|A0A140ND55_ECOBD	 	 	 	 	24.1	203	22226	Endo-type membrane-bound lytic murein transglycosylase A OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=emtA PE=3 SV=1	12	12	1.000	8	4	8	4	8.000	4.000	8	388165.88794000004	289996.725342	309690.904541	482128.119141	426827.035155	443212.996583	343879.60546700004	352177.527832	622052.4267579999	420812.805664	4	234619.398437	275031.241212	289706.515625	352085.757813	309434.105468	322254.95117200003	363169.722657	337577.578124	359517.36328	391334.84375
1509	1	tr|A0A140ND59|A0A140ND59_ECOBD	 	 	 	 	27.9	330	36623	Aspartate--ammonia ligase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=asnA PE=3 SV=1	17	17	1.000	7	10	7	10	7.000	10.000	7	537397.423827	386199.80468800006	1561943.0214850002	236912.29541	435052.45019500004	576633.360351	415944.33496099996	795668.8105469999	258579.131836	326361.78906299995	10	279335.643799	184644.99145399997	1197773.785155	461758.322998	525865.33838	344379.462647	267593.877564	620627.776367	564116.1923830002	551866.7231439999
1510	1	tr|A0A140ND61|A0A140ND61_ECOBD	 	 	 	 	74.0	624	71422	Chaperone protein HtpG OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=htpG PE=3 SV=1	304	304	1.000	156	148	156	148	156.000	148.000	156	63265098.19507299	69977928.333499	48067886.733764015	64956208.385012984	52696020.87536998	67164965.713871	79402836.553468	66317980.98120497	67158383.226565	51182588.081792004	148	53595504.81763201	64499185.97412601	50744294.45898501	71881151.67334801	67942418.537112	68807864.71631	75346088.63672198	70482443.040778	75537510.96776997	72655362.564943
1511	1	tr|A0A140ND62|A0A140ND62_ECOBD	 	 	 	 	64.2	137	14717	CoA-binding domain protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2629 PE=4 SV=1	14	14	1.000	5	9	5	9	5.000	9.000	5	1530997.8613280002	1848412.7460939998	2029195.6992179998	1054948.77539	1282363.1523429998	1659307.1328119999	1951266.203125	2445476.382813	1188636.785156	1104547.421875	9	1683792.3828119999	1965518.1718759998	3408801.480469	2499304.65625	2642365.7363290004	2598513.267578	1992048.9101550002	3005843.859375	2777218.5195319997	2912647.777344
